question,answer,image_id
Where is/are the pathology located?,In the cortex and basal ganglia bilaterally,synpic41325.jpg
Where is the pathology located?,In the cortex and basal ganglia bilaterally,synpic41325.jpg
Where is/are the pathology located?,In the cortex and basal ganglia bilaterally,synpic41325.jpg
Is there a pancreatic pseudocsyst?,No,synpic51926.jpg
Is/Are there a pseudocyst in the patient's pancreas?,No,synpic51926.jpg
Is there a pseudocyst in the pancreas?,No,synpic51926.jpg
Is/Are there a pseudocyst in the patient's pancreas?,No,synpic51926.jpg
is there tracheal deviation?,no,synpic23989.jpg
Is/Are there tracheal deviation?,no,synpic23989.jpg
Is the trachea deviated?,no,synpic23989.jpg
Is/Are there tracheal deviation?,no,synpic23989.jpg
what is the pathology,left lobe mass 1.5 x 1.8 cm,synpic31259.jpg
What is abnormal in this image?,left lobe mass 1.5 x 1.8 cm,synpic31259.jpg
What is abnormal in this image?,left lobe mass 1.5 x 1.8 cm,synpic31259.jpg
What is abnormal in this image?,left lobe mass 1.5 x 1.8 cm,synpic31259.jpg
How can you tell the mass is hemorrhagic and pushing the optic chiasm?,Not sure,synpic59131.jpg
Where is the mass?,Pituitary fossa,synpic59131.jpg
What is the hypodensity on the posteriolateral edge of the left kidney?,nephroblastomatosis,synpic19853.jpg
What is/are the lesion near/in the posterolateral L kidney?,nephroblastomatosis,synpic19853.jpg
What is seen in the posterolateral L kidney?,nephroblastomatosis,synpic19853.jpg
What is/are the lesion near/in the posterolateral L kidney?,nephroblastomatosis,synpic19853.jpg
How can you tell that one side is small Bowen and the other side is large bowel?,Location of the contrast?,synpic22156.jpg
How do you know that small bowel and colon are on different sides of midline?,Haustra,synpic22156.jpg
Would you expect pleural plaques on other pleural surfaces vs just the hemithoraces?,Not sure,synpic19114.jpg
Do you expect the patient to have plaques on other pleura as well?,Maybe,synpic19114.jpg
What are the white nodules on bilateral kidneys?,contrast,synpic19853.jpg
What is/are the hyperintensities near/in the bilateral kidneys?,contrast,synpic19853.jpg
What are the hyperintensities seen in the bilateral kidneys?,contrast,synpic19853.jpg
What is/are the hyperintensities near/in the bilateral kidneys?,contrast,synpic19853.jpg
What symptoms would this patient present with?,"RUQ pain, jaundice,weight loss?",synpic28180.jpg
What did the patient likely complain of?,abdominal pain,synpic28180.jpg
What are the densities in both mid-lung fields?,pleural plaques,synpic19114.jpg
What is/are the densities near/in the lung fields?,pleural plaques,synpic19114.jpg
What do the densities in the lung fields represent?,pleural plaques,synpic19114.jpg
What is/are the densities near/in the lung fields?,pleural plaques,synpic19114.jpg
what are defining Radiological features of large bowel?,Air?,synpic22156.jpg
How do you distinguish large bowel?,haustra,synpic22156.jpg
How can you tell if it�s the common bile duct vs the cystic duct?,Trace the gallbladder emptying?,synpic28180.jpg
What differentiates the common bile duct and cystic duct?,cystic duct is more tortuous,synpic28180.jpg
What are common causes of cystic and cbd obstruction?,"Tumors, gallstones",synpic28180.jpg
What can cause these findings on imaging?,"Stones, cancer, infection, anatomic variants",synpic28180.jpg
Is gray or white matter highlighted in this image?,Gray matter,synpic52732.jpg
"Which is highlighted in this image, white or gray matter?",Gray matter,synpic52732.jpg
What lung are the pulmonary nodules in?,Bilateral lungs,synpic17848.jpg
Where is/are the nodules located?,Bilateral lungs,synpic17848.jpg
Where are the nodules located?,Bilateral lungs,synpic17848.jpg
Where is/are the nodules located?,Bilateral lungs,synpic17848.jpg
Do the two findings have the same etiology?,yes,synpic59131.jpg
Is there a unified process?,No,synpic59131.jpg
What are defining radiological features of the small bowel?,Not sure,synpic22156.jpg
How do you identify small bowel?,plicae circulares,synpic22156.jpg
Are there any abnormalities with the shape of the aortic arch?,No,synpic19114.jpg
Is/Are the aortic arch normal?,No,synpic19114.jpg
Is the aortic arch shape abnormal?,No,synpic19114.jpg
Is/Are the aortic arch normal?,No,synpic19114.jpg
Why does less enhancement mean less acute?,More acute means more inflammation-leading to enhancement?,synpic35191.jpg
What makes a lesion less acute?,Less enhancement,synpic35191.jpg
How do you know this is a T2 weighted image?,CSF is white.,synpic49862.jpg
What tells you that the image is T2?,White versus grey matter brightness,synpic49862.jpg
What are the lesions indicative of?,Adenopathy,synpic17693.jpg
What are the lesions consistent with?,Infection,synpic17693.jpg
Is this an infectious process?,Maybe,synpic35191.jpg
Does this represent infectious process?,Yes,synpic35191.jpg
Where are the lesions located?,Paratracheal area,synpic17693.jpg
Where is/are the lesions located?,Paratracheal area,synpic17693.jpg
Where are the lesions?,Paratracheal area,synpic17693.jpg
Where is/are the lesions located?,Paratracheal area,synpic17693.jpg
How common is bilateral Wilms?,Not sure.,synpic19853.jpg
About how often do you see bilateral Wilms tumor?,5%,synpic19853.jpg
How would you describe the pathology seen in the above image?,"Rounded, well-defined pulmonary nodules varying in size and pattern",synpic31394.jpg
How would you describe the pathology in this image?,"Rounded, well-defined pulmonary nodules varying in size and pattern",synpic31394.jpg
What is the pathology seen in this image?,pulmonary nodules,synpic31394.jpg
What is the pathology seen above?,bilateral pleural effusion,synpic17145.jpg
What is abnormal in this image?,bilateral pleural effusion,synpic17145.jpg
What abnormality is seen in this image?,bilateral pleural effusion,synpic17145.jpg
What is abnormal in this image?,bilateral pleural effusion,synpic17145.jpg
Is the patient's heart enlarged?,No,synpic18896.jpg
Is/Are the the heart enlarged ?,No,synpic18896.jpg
Does the heart look enlarged?,No,synpic18896.jpg
Is/Are the the heart enlarged ?,No,synpic18896.jpg
Is there any bleeding in this patient's brain?,No,synpic23631.jpg
Is/Are the there bleeding  located near/in the patient's brain ?,No,synpic23631.jpg
Is there bleeding present in this patient's brain?,No,synpic23631.jpg
Is/Are the there bleeding  located near/in the patient's brain ?,No,synpic23631.jpg
What brain structures would be affected by the lesion in the right frontal area of the brain?,basal ganglia (caudate and putamen),synpic59536.jpg
What is/are the brain structures affected  near/in the lesion at the right frontal brain area?,basal ganglia (caudate and putamen),synpic59536.jpg
Which brain structures could be affected by the lesion located in the right frontal brain area?,basal ganglia (caudate and putamen),synpic59536.jpg
What is/are the brain structures affected  near/in the lesion at the right frontal brain area?,basal ganglia (caudate and putamen),synpic59536.jpg
Where do we see multiple infarcts in the above image?,Cerebellum,synpic56422.jpg
Where is/are the multiple infarcts located?,Cerebellum,synpic56422.jpg
Location of the multiple infarcts?,Cerebellum,synpic56422.jpg
Where is/are the multiple infarcts located?,Cerebellum,synpic56422.jpg
What organ system is shown in the above image?,cardiopulmonary,synpic27277.jpg
The image shows what organ system?,cardiopulmonary,synpic27277.jpg
Does the patient have ascites?,yes,synpic24248.jpg
Is/Are there ascites present ?,yes,synpic24248.jpg
Is there ascites present?,yes,synpic24248.jpg
Is/Are there ascites present ?,yes,synpic24248.jpg
In what position was the patient in when this image was taken?,Semi-upright position,synpic27277.jpg
What position is the patient in for this image?,Semi-upright position,synpic27277.jpg
Can gray-white differentiation be well assessed with this image?,No,synpic20375.jpg
Is there significant difference between gray and white matter here?,Yes,synpic20375.jpg
What indicates there is no pleural effusion present?,Sharp costophrenic angles,synpic17675.jpg
What sign determines the absence of a pleural effusion?,Sharp costophrenic angles,synpic17675.jpg
Is the occipital lobe visible in this image?,No,synpic56116.jpg
Is/Are there the occipital lobe?,No,synpic56116.jpg
Is the occipital lobe present?,No,synpic56116.jpg
Is/Are there the occipital lobe?,No,synpic56116.jpg
Is there infiltrate in the sinuses?,No,synpic57237.jpg
Are the sinuses abnormal?,No,synpic57237.jpg
Is/Are the sinuses abnormal?,No,synpic57237.jpg
What lobe is the infarct in?,Right parietal,synpic45544.jpg
Where is/are the infarct located?,Right parietal,synpic45544.jpg
Which lobe is infarcted,Right parietal,synpic45544.jpg
Where is/are the infarct located?,Right parietal,synpic45544.jpg
What is the organ pictured superior to the aorta?,horsehoe kidney,synpic28277.jpg
What is/are the organ near/in the (above the) aorta?,horsehoe kidney,synpic28277.jpg
What is above the aorta in this image?,horsehoe kidney,synpic28277.jpg
What is/are the organ near/in the (above the) aorta?,horsehoe kidney,synpic28277.jpg
Where in the cortex are the lesions present?,Diffuse,synpic56116.jpg
Which cerebral cortex contains the lesion?,Diffuse,synpic56116.jpg
Why is there air seen in the bottom of the image?,Posterior lung seen in the image section,synpic47974.jpg
Why is free air present in the image?,Pneumothorax,synpic47974.jpg
Is cerebral cortex present in this image?,No,synpic57237.jpg
Can the cerebral cortex be visualized at this level?,No,synpic57237.jpg
Is the hyperinflation unilateral or bilateral?,bilateral,synpic33331.jpg
Is the lung hyperinflated on one or both sides?,both sides,synpic33331.jpg
Are the lines seen on the exterior or interior of the patient?,Exterior,synpic26413.jpg
Are the lines in the image inside or outside of the patient?,Outside,synpic26413.jpg
What indicates there is a consolidation in the right lung?,"blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border",synpic26413.jpg
What is the observed sign of pulmonary consolidation on the right side?,"blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border",synpic26413.jpg
Name one abnormality in the radiograph.,Increased opacity in the left retrocardiac region,synpic18250.jpg
What is abnormal in this image?,Increased opacity in the left retrocardiac region,synpic18250.jpg
What is one abnormality that can be seen in the image?,Increased opacity in the left retrocardiac region,synpic18250.jpg
What is abnormal in this image?,Increased opacity in the left retrocardiac region,synpic18250.jpg
What is the abnormality?,Right paratracheal mass lesion,synpic32081.jpg
What is abnormal in this image?,Right paratracheal mass lesion,synpic32081.jpg
What is wrong in this image?,Right paratracheal mass lesion,synpic32081.jpg
What is abnormal in this image?,Right paratracheal mass lesion,synpic32081.jpg
What abnormal findings are present in this image?,ring-enhancing lesion,synpic51212.jpg
What is abnormal in this image?,ring-enhancing lesion,synpic51212.jpg
What is the lesion in this image?,ring-enhancing lesion,synpic51212.jpg
Are the lungs clear?,No,synpic19232.jpg
Is/Are the lungs clear? -yes/no,No,synpic19232.jpg
Are there lungs free of consolidation?,Yes,synpic19232.jpg
Is there fat stranding?,No,synpic23008.jpg
Is/Are there fat stranding?,No,synpic23008.jpg
Is fat stranding present?,No,synpic23008.jpg
Is/Are there fat stranding?,No,synpic23008.jpg
Do the lungs appear hyperinflated?,Yes,synpic12210.jpg
Is/Are there hyperinflation?,Yes,synpic12210.jpg
Is hyperinflation depicted?,Yes,synpic12210.jpg
Is/Are there hyperinflation?,Yes,synpic12210.jpg
What is wrong with the aortic area?,It is enlarged with prominence of the aortic knob,synpic28987.jpg
What is/are wrong with the aorta ?,It is enlarged with prominence of the aortic knob,synpic28987.jpg
What pathology is shown in the aorta?,It is enlarged with prominence of the aortic knob,synpic28987.jpg
What is/are wrong with the aorta ?,It is enlarged with prominence of the aortic knob,synpic28987.jpg
How would you describe the mass on the left kidney?,Well-circumscribed,synpic22794.jpg
How would you describe the kidney mass?,Well-circumscribed,synpic22794.jpg
What is the left kidney mass?,exophytic cyst,synpic22794.jpg
What is the appearance of the liver?,Shrunken and nodular,synpic23648.jpg
How would you describe the liver?,Shrunken and nodular,synpic23648.jpg
how would you describe the liver?,Shrunken and nodular,synpic23648.jpg
How would you describe the liver?,Shrunken and nodular,synpic23648.jpg
What does the hyperlucency indicate?,Infarcts,synpic56344.jpg
What pathology does the hyperlucency represent?,embolus,synpic56344.jpg
Is the bowel distended?,No,synpic23008.jpg
Is/Are there bowel distension?,No,synpic23008.jpg
Is bowel distension present?,No,synpic23008.jpg
Is/Are there bowel distension?,No,synpic23008.jpg
Is the cardiac silhouette enlarged?,Yes,synpic42210.jpg
Is cardiomegaly present?,Yes,synpic42210.jpg
Is there fat stranding present?,No,synpic28718.jpg
Is/Are there fat stranding?,No,synpic28718.jpg
Is fat stranding depicted in this image?,No,synpic28718.jpg
Is/Are there fat stranding?,No,synpic28718.jpg
Where are the hyperintensities located?,Cortical ribbon of right occipital lobe with extension into right posterior temporal lobe,synpic27142.jpg
Where is/are the hyperintensitites located?,Cortical ribbon of right occipital lobe with extension into right posterior temporal lobe,synpic27142.jpg
What is the location of the hyperintensitites?,Cortical ribbon of right occipital lobe with extension into right posterior temporal lobe,synpic27142.jpg
